nice,io_counters,status,num_threads,pid,cpu_percent,memory_info,gids,name,cpu_times,memory_percent,ionice,num_fds,num_ctx_switches,cpu_affinity,memory_swap,tcp,udp,extended_stats,key,time_since_update,cmdline,username,iteration&time
0,"[0, 0, 0, 0, 0]",D,1,29755,46.2,"[31633408, 37335040, 2838528, 176128, 0, 29024256, 0]","[0, 0, 0]",dpkg,"[7.43, 16.23, 22.84, 6.82, 7.99]",0.3834727847532452,"[0, 0]",,"[114870, 257]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,True,pid,20.238420009613037,"['/usr/bin/dpkg', '--status-fd', '40', '--no-triggers', '--unpack', '--auto-deconfigure', '--recursive', '/tmp/apt-dpkg-install-MtKYWP']",root,1:1667129595.221043
0,"[35528704, 0, 35528704, 0, 1]",S,1,414,0.5,"[75321344, 428429312, 26140672, 1728512, 0, 312152064, 0]","[1000, 1000, 1000]",python,"[35.34, 5.81, 0.0, 0.0, 0.22]",0.9130753643438336,,,,,,,,,pid,20.238420009613037,"['python', 'psaz_colllect.py', 'config.yaml']",aman,1:1667129595.221043
0,"[0, 0, 0, 0, 0]",S,1,29500,0.3,"[74670080, 86827008, 53702656, 20480, 0, 70205440, 0]","[0, 0, 0]",apt-get,"[1.9, 0.49, 10.95, 3.27, 0.0]",0.9051804824616937,,,,,,,,,pid,20.238420009613037,"['apt-get', 'install', '-y', 'kubuntu-desktop']",root,1:1667129595.221043
0,"[16957440, 36864, 16957440, 36864, 1]",S,12,107,0.2,"[98344960, 987103232, 37900288, 70565888, 0, 141725696, 0]","[1000, 1000, 1000]",node,"[15.01, 9.19, 0.07, 0.16, 0.08]",1.1921768175482867,,,,,,,,,pid,20.238420009613037,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=extensionHost', '--transformURIs', '--useHostProxy=true']",aman,1:1667129595.221043
0,"[19386368, 8192, 19386368, 8192, 1]",R,1,333,0.2,"[44060672, 201658368, 9416704, 1728512, 0, 49680384, 0]","[1000, 1000, 1000]",glances,"[20.69, 5.75, 0.59, 0.25, 0.14]",0.5341210340011212,,,,,,,,,pid,20.238420009613037,"['/home/aman/miniconda3/envs/srini/bin/python', '/home/aman/miniconda3/envs/srini/bin/glances', '-w', '--disable-webui']",aman,1:1667129595.221043
0,"[2580480, 0, 2580480, 0, 1]",S,14,42,0.1,"[65400832, 678588416, 33222656, 70565888, 0, 128753664, 0]","[1000, 1000, 1000]",node,"[9.87, 6.06, 7.26, 1.58, 0.01]",0.7928149623404204,,,,,,,,,pid,20.238420009613037,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=ptyHost', '--logsPath', '/home/aman/.vscode-server/data/logs/20221030T133819']",aman,1:1667129595.221043
0,"[0, 0, 0, 0, 0]",S,1,2167,0.1,"[94208, 1855488, 0, 1003520, 0, 454656, 0]","[0, 0, 0]",init,"[0.04, 0.71, 1.06, 0.1, 0.0]",0.0011420269389258888,,,,,,,,,pid,20.238420009613037,['/init'],root,1:1667129595.221043
0,"[62394368, 241664, 62394368, 241664, 1]",S,11,22,0.0,"[86274048, 963391488, 35639296, 70565888, 0, 119607296, 0]","[1000, 1000, 1000]",node,"[8.61, 2.75, 1.4, 0.27, 0.18]",1.0458484093302607,,,,,,,,,pid,20.238420009613037,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/server-main.js', '--host=127.0.0.1', '--port=0', '--connection-token=1271534397-1809869357-1414484343-3502442202', '--use-host-proxy', '--without-browser-env-var', '--disable-websocket-compression', '--accept-server-license-terms', '--telemetry-level=all']",aman,1:1667129595.221043
0,"[0, 0, 0, 0, 1]",S,7,35,0.0,"[46362624, 601149440, 30109696, 70565888, 0, 57196544, 0]","[1000, 1000, 1000]",node,"[1.21, 0.46, 0.0, 0.0, 0.0]",0.5620262139870494,,,,,,,,,pid,20.238420009613037,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '-e', "" const net = require('net'); process.stdin.pause(); const client = net.createConnection({ host: '127.0.0.1', port: 44211 }, () => { client.pipe(process.stdout); process.stdin.pipe(client); }); client.on('close', function (hadError) { console.error(hadError ? 'Remote close with error' : 'Remote close'); process.exit(hadError ? 1 : 0); }); client.on('error', function (err) { process.stderr.write(err && (err.stack || err.message) || String(err)); });""]",aman,1:1667129595.221043
0,"[823296, 0, 823296, 0, 1]",S,13,77,0.0,"[45371392, 721338368, 32509952, 70565888, 0, 104222720, 0]","[1000, 1000, 1000]",node,"[0.81, 0.34, 0.0, 0.0, 0.0]",0.5500101044557423,,,,,,,,,pid,20.238420009613037,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=fileWatcher']",aman,1:1667129595.221043
