nice,io_counters,status,num_threads,pid,cpu_percent,memory_info,gids,name,cpu_times,memory_percent,ionice,num_fds,num_ctx_switches,cpu_affinity,memory_swap,tcp,udp,extended_stats,key,time_since_update,cmdline,username,iteration&time
0,"[0, 0, 0, 0, 0]",S,1,7126,3.3,"[10555392, 17813504, 2658304, 176128, 0, 9555968, 0]","[0, 0, 0]",dpkg,"[0.33, 0.68, 9.2, 1.56, 0.61]",0.12795667050487025,"[0, 0]",,"[3639, 4]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,True,pid,20.271008491516113,"['/usr/bin/dpkg', '--status-fd', '40', '--configure', '--pending']",root,1:1667129777.9166913
0,"[0, 0, 0, 0, 0]",S,1,29500,0.8,"[76312576, 86827008, 53702656, 20480, 0, 70205440, 0]","[0, 0, 0]",apt-get,"[2.35, 0.88, 145.24, 90.39, 0.0]",0.9250914738751406,,,,,,,,,pid,20.271008491516113,"['apt-get', 'install', '-y', 'kubuntu-desktop']",root,1:1667129777.9166913
0,"[35528704, 0, 35528704, 0, 1]",S,1,414,0.6,"[75333632, 428564480, 26140672, 1728512, 0, 312287232, 0]","[1000, 1000, 1000]",python,"[36.34, 5.93, 0.0, 0.0, 0.22]",0.9132243243793456,,,,,,,,,pid,20.271008491516113,"['python', 'psaz_colllect.py', 'config.yaml']",aman,1:1667129777.9166913
0,"[19386368, 8192, 19386368, 8192, 1]",R,1,333,0.3,"[44085248, 201809920, 9416704, 1728512, 0, 49831936, 0]","[1000, 1000, 1000]",glances,"[21.14, 5.91, 0.61, 0.25, 0.14]",0.5344189540721453,,,,,,,,,pid,20.271008491516113,"['/home/aman/miniconda3/envs/srini/bin/python', '/home/aman/miniconda3/envs/srini/bin/glances', '-w', '--disable-webui']",aman,1:1667129777.9166913
0,"[16957440, 36864, 16957440, 36864, 1]",S,12,107,0.2,"[97894400, 987103232, 37900288, 70565888, 0, 141725696, 0]","[1000, 1000, 1000]",node,"[15.19, 9.35, 0.07, 0.16, 0.08]",1.1867149495795106,,,,,,,,,pid,20.271008491516113,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=extensionHost', '--transformURIs', '--useHostProxy=true']",aman,1:1667129777.9166913
0,"[2580480, 0, 2580480, 0, 1]",S,14,42,0.2,"[65769472, 678588416, 33222656, 70565888, 0, 128753664, 0]","[1000, 1000, 1000]",node,"[10.05, 6.26, 7.46, 1.66, 0.01]",0.7972837634057826,,,,,,,,,pid,20.271008491516113,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=ptyHost', '--logsPath', '/home/aman/.vscode-server/data/logs/20221030T133819']",aman,1:1667129777.9166913
0,"[62394368, 241664, 62394368, 241664, 1]",S,11,22,0.1,"[85790720, 963391488, 35639296, 70565888, 0, 119607296, 0]","[1000, 1000, 1000]",node,"[8.72, 2.78, 1.4, 0.27, 0.18]",1.0399893146001193,,,,,,,,,pid,20.271008491516113,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/server-main.js', '--host=127.0.0.1', '--port=0', '--connection-token=1271534397-1809869357-1414484343-3502442202', '--use-host-proxy', '--without-browser-env-var', '--disable-websocket-compression', '--accept-server-license-terms', '--telemetry-level=all']",aman,1:1667129777.9166913
0,"[0, 0, 0, 0, 0]",S,1,2167,0.1,"[94208, 1855488, 0, 1003520, 0, 454656, 0]","[0, 0, 0]",init,"[0.04, 0.94, 1.06, 0.1, 0.0]",0.0011420269389258888,,,,,,,,,pid,20.271008491516113,['/init'],root,1:1667129777.9166913
10,"[0, 0, 0, 0, 0]",R,1,7800,0.0,"[62656512, 75657216, 14598144, 2719744, 0, 48046080, 0]","[0, 0, 0]",update-apt-xapi,"[10.41, 0.23, 0.0, 0.0, 0.0]",0.7595472210760575,,,,,,,,,pid,20.271008491516113,"['/usr/bin/python3', '/usr/sbin/update-apt-xapian-index', '--force', '--quiet']",root,1:1667129777.9166913
0,"[0, 0, 0, 0, 1]",S,7,35,0.0,"[46632960, 601149440, 30109696, 70565888, 0, 57196544, 0]","[1000, 1000, 1000]",node,"[1.22, 0.47, 0.0, 0.0, 0.0]",0.5653033347683151,,,,,,,,,pid,20.271008491516113,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '-e', "" const net = require('net'); process.stdin.pause(); const client = net.createConnection({ host: '127.0.0.1', port: 44211 }, () => { client.pipe(process.stdout); process.stdin.pipe(client); }); client.on('close', function (hadError) { console.error(hadError ? 'Remote close with error' : 'Remote close'); process.exit(hadError ? 1 : 0); }); client.on('error', function (err) { process.stderr.write(err && (err.stack || err.message) || String(err)); });""]",aman,1:1667129777.9166913
