nice,io_counters,status,num_threads,pid,cpu_percent,memory_info,gids,name,cpu_times,memory_percent,ionice,num_fds,num_ctx_switches,cpu_affinity,memory_swap,tcp,udp,extended_stats,key,time_since_update,cmdline,username,iteration&time
0,"[0, 0, 0, 0, 0]",S,1,25721,4.5,"[7393280, 14319616, 2646016, 176128, 0, 6062080, 0]","[0, 0, 0]",dpkg,"[0.75, 0.71, 19.03, 6.49, 0.43]",0.08962428803309694,"[0, 0]",,"[4168, 10]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,True,pid,20.21140193939209,"['/usr/bin/dpkg', '--status-fd', '40', '--configure', '--pending']",root,1:1667129352.6297333
0,"[35528704, 0, 35528704, 0, 1]",S,1,414,0.5,"[75321344, 428429312, 26140672, 1728512, 0, 312152064, 0]","[1000, 1000, 1000]",python,"[34.44, 5.71, 0.0, 0.0, 0.22]",0.9130753643438336,,,,,,,,,pid,20.21140193939209,"['python', 'psaz_colllect.py', 'config.yaml']",aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 0]",S,1,21301,0.5,"[72966144, 84783104, 53649408, 4096, 0, 68190208, 0]","[0, 0, 0]",apt,"[1.1, 0.65, 30.71, 18.61, 0.0]",0.8845246908706863,,,,,,,,,pid,20.21140193939209,"['apt', 'install', 'xrdp']",root,1:1667129352.6297333
0,"[16957440, 36864, 16957440, 36864, 1]",S,12,107,0.2,"[98250752, 987103232, 37900288, 70565888, 0, 141725696, 0]","[1000, 1000, 1000]",node,"[14.75, 9.05, 0.07, 0.16, 0.08]",1.1910347906093608,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=extensionHost', '--transformURIs', '--useHostProxy=true']",aman,1:1667129352.6297333
0,"[19386368, 8192, 19386368, 8192, 1]",R,1,333,0.2,"[43827200, 201572352, 9416704, 1728512, 0, 49594368, 0]","[1000, 1000, 1000]",glances,"[20.23, 5.68, 0.58, 0.24, 0.14]",0.5312907933263918,,,,,,,,,pid,20.21140193939209,"['/home/aman/miniconda3/envs/srini/bin/python', '/home/aman/miniconda3/envs/srini/bin/glances', '-w', '--disable-webui']",aman,1:1667129352.6297333
0,"[2580480, 0, 2580480, 0, 1]",S,14,42,0.1,"[65400832, 678588416, 33222656, 70565888, 0, 128753664, 0]","[1000, 1000, 1000]",node,"[9.67, 5.88, 7.05, 1.52, 0.01]",0.7928149623404204,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=ptyHost', '--logsPath', '/home/aman/.vscode-server/data/logs/20221030T133819']",aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 0]",S,1,2167,0.1,"[94208, 1855488, 0, 1003520, 0, 454656, 0]","[0, 0, 0]",init,"[0.03, 0.43, 1.06, 0.1, 0.0]",0.0011420269389258888,,,,,,,,,pid,20.21140193939209,['/init'],root,1:1667129352.6297333
0,"[62394368, 241664, 62394368, 241664, 1]",S,11,22,0.0,"[85737472, 963391488, 35639296, 70565888, 0, 119607296, 0]","[1000, 1000, 1000]",node,"[8.58, 2.72, 1.4, 0.27, 0.18]",1.0393438211129002,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/server-main.js', '--host=127.0.0.1', '--port=0', '--connection-token=1271534397-1809869357-1414484343-3502442202', '--use-host-proxy', '--without-browser-env-var', '--disable-websocket-compression', '--accept-server-license-terms', '--telemetry-level=all']",aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 0]",R,1,28843,0.0,"[59166720, 93605888, 5267456, 32768, 0, 53981184, 0]","[0, 0, 0]",update-mime-database,"[0.15, 0.14, 0.0, 0.0, 0.0]",0.7172425709906289,,,,,,,,,pid,20.21140193939209,"['update-mime-database', '/usr/share/mime']",root,1:1667129352.6297333
0,"[0, 0, 0, 0, 1]",S,7,35,0.0,"[46362624, 601149440, 30109696, 70565888, 0, 57196544, 0]","[1000, 1000, 1000]",node,"[1.2, 0.45, 0.0, 0.0, 0.0]",0.5620262139870494,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '-e', "" const net = require('net'); process.stdin.pause(); const client = net.createConnection({ host: '127.0.0.1', port: 44211 }, () => { client.pipe(process.stdout); process.stdin.pipe(client); }); client.on('close', function (hadError) { console.error(hadError ? 'Remote close with error' : 'Remote close'); process.exit(hadError ? 1 : 0); }); client.on('error', function (err) { process.stderr.write(err && (err.stack || err.message) || String(err)); });""]",aman,1:1667129352.6297333
0,"[823296, 0, 823296, 0, 1]",S,13,77,0.0,"[45371392, 721338368, 32509952, 70565888, 0, 104222720, 0]","[1000, 1000, 1000]",node,"[0.81, 0.33, 0.0, 0.0, 0.0]",0.5500101044557423,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=fileWatcher']",aman,1:1667129352.6297333
0,"[327680, 0, 327680, 0, 1]",S,7,152,0.0,"[44269568, 603897856, 32149504, 70565888, 0, 56119296, 0]","[1000, 1000, 1000]",node,"[0.64, 0.04, 0.0, 0.0, 0.0]",0.5366533546048263,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/extensions/json-language-features/server/dist/node/jsonServerMain', '--node-ipc', '--clientProcessId=107']",aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 1]",S,7,70,0.0,"[42676224, 597684224, 30281728, 70565888, 0, 53579776, 0]","[1000, 1000, 1000]",node,"[1.26, 0.63, 0.0, 0.0, 0.0]",0.5173382033334277,,,,,,,,,pid,20.21140193939209,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '-e', "" const net = require('net'); process.stdin.pause(); const client = net.createConnection({ host: '127.0.0.1', port: 44211 }, () => { client.pipe(process.stdout); process.stdin.pipe(client); }); client.on('close', function (hadError) { console.error(hadError ? 'Remote close with error' : 'Remote close'); process.exit(hadError ? 1 : 0); }); client.on('error', function (err) { process.stderr.write(err && (err.stack || err.message) || String(err)); });""]",aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 1]",S,1,453,0.0,"[5361664, 10264576, 3575808, 724992, 0, 1794048, 0]","[1000, 1000, 1000]",bash,"[0.03, 0.0, 0.68, 0.08, 0.0]",0.06499622882843428,,,,,,,,,pid,20.21140193939209,"['/usr/bin/bash', '--init-file', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh']",aman,1:1667129352.6297333
0,"[2473984, 0, 2473984, 0, 1]",S,1,134,0.0,"[5349376, 10399744, 3457024, 724992, 0, 1929216, 0]","[1000, 1000, 1000]",bash,"[0.07, 0.0, 1.29, 0.27, 0.0]",0.06484726879292221,,,,,,,,,pid,20.21140193939209,"['/usr/bin/bash', '--init-file', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh']",aman,1:1667129352.6297333
0,"[270336, 0, 270336, 0, 1]",S,1,258,0.0,"[5234688, 10264576, 3448832, 724992, 0, 1794048, 0]","[1000, 1000, 1000]",bash,"[0.04, 0.01, 0.79, 0.06, 0.0]",0.06345697512814287,,,,,,,,,pid,20.21140193939209,"['/usr/bin/bash', '--init-file', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh']",aman,1:1667129352.6297333
0,"[295022592, 1661140992, 295022592, 1661140992, 1]",S,1,2168,0.0,"[5206016, 10280960, 3436544, 724992, 0, 1810432, 0]","[1000, 1000, 1000]",bash,"[0.05, 0.03, 98.7, 38.66, 0.0]",0.06310940171194804,,,,,,,,,pid,20.21140193939209,['-bash'],aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 1]",S,1,4147,0.0,"[5177344, 10280960, 3428352, 724992, 0, 1810432, 0]","[1000, 1000, 1000]",bash,"[0.04, 0.01, 0.44, 0.05, 0.0]",0.0627618282957532,,,,,,,,,pid,20.21140193939209,['-bash'],aman,1:1667129352.6297333
0,"[0, 0, 0, 0, 0]",S,1,21300,0.0,"[4661248, 11296768, 3940352, 106496, 0, 1155072, 0]","[0, 0, 0]",sudo,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.05650550680424616,,,,,,,,,pid,20.21140193939209,"['sudo', 'apt', 'install', 'xrdp']",root,1:1667129352.6297333
