nice,io_counters,status,num_threads,pid,cpu_percent,memory_info,gids,name,cpu_times,memory_percent,ionice,num_fds,num_ctx_switches,cpu_affinity,memory_swap,tcp,udp,extended_stats,key,time_since_update,cmdline,username,iteration&time
0,"[0, 0, 0, 0, 0]",S,1,29541,13.3,"[9990144, 23482368, 8978432, 126976, 0, 1028096, 0]","[65534, 65534, 65534]",http,"[3.16, 1.4, 0.0, 0.0, 0.0]",0.12110450887131492,"[0, 0]",,"[10208, 17]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,True,pid,20.183176040649414,['/usr/lib/apt/methods/http'],_apt,1:1667129473.9004443
0,"[35528704, 0, 35528704, 0, 1]",S,1,414,0.4,"[75321344, 428429312, 26140672, 1728512, 0, 312152064, 0]","[1000, 1000, 1000]",python,"[34.85, 5.76, 0.0, 0.0, 0.22]",0.9130753643438336,,,,,,,,,pid,20.183176040649414,"['python', 'psaz_colllect.py', 'config.yaml']",aman,1:1667129473.9004443
0,"[0, 0, 0, 0, 0]",S,1,29500,0.4,"[73871360, 84074496, 53293056, 20480, 0, 67452928, 0]","[0, 0, 0]",apt-get,"[0.97, 0.19, 0.11, 0.02, 0.0]",0.895498080153409,,,,,,,,,pid,20.183176040649414,"['apt-get', 'install', '-y', 'kubuntu-desktop']",root,1:1667129473.9004443
0,"[16957440, 36864, 16957440, 36864, 1]",S,12,107,0.1,"[98283520, 987103232, 37900288, 70565888, 0, 141725696, 0]","[1000, 1000, 1000]",node,"[14.88, 9.1, 0.07, 0.16, 0.08]",1.1914320173707262,,,,,,,,,pid,20.183176040649414,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=extensionHost', '--transformURIs', '--useHostProxy=true']",aman,1:1667129473.9004443
0,"[2580480, 0, 2580480, 0, 1]",S,14,42,0.1,"[65433600, 678588416, 33222656, 70565888, 0, 128753664, 0]","[1000, 1000, 1000]",node,"[9.79, 5.95, 7.17, 1.54, 0.01]",0.7932121891017859,,,,,,,,,pid,20.183176040649414,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=ptyHost', '--logsPath', '/home/aman/.vscode-server/data/logs/20221030T133819']",aman,1:1667129473.9004443
0,"[19386368, 8192, 19386368, 8192, 1]",R,1,333,0.1,"[44060672, 201658368, 9416704, 1728512, 0, 49680384, 0]","[1000, 1000, 1000]",glances,"[20.5, 5.7, 0.59, 0.24, 0.14]",0.5341210340011212,,,,,,,,,pid,20.183176040649414,"['/home/aman/miniconda3/envs/srini/bin/python', '/home/aman/miniconda3/envs/srini/bin/glances', '-w', '--disable-webui']",aman,1:1667129473.9004443
0,"[0, 0, 0, 0, 0]",S,1,2167,0.1,"[94208, 1855488, 0, 1003520, 0, 454656, 0]","[0, 0, 0]",init,"[0.04, 0.52, 1.06, 0.1, 0.0]",0.0011420269389258888,,,,,,,,,pid,20.183176040649414,['/init'],root,1:1667129473.9004443
0,"[62394368, 241664, 62394368, 241664, 1]",S,11,22,0.0,"[86007808, 963391488, 35639296, 70565888, 0, 119607296, 0]","[1000, 1000, 1000]",node,"[8.6, 2.73, 1.4, 0.27, 0.18]",1.0426209418941659,,,,,,,,,pid,20.183176040649414,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/server-main.js', '--host=127.0.0.1', '--port=0', '--connection-token=1271534397-1809869357-1414484343-3502442202', '--use-host-proxy', '--without-browser-env-var', '--disable-websocket-compression', '--accept-server-license-terms', '--telemetry-level=all']",aman,1:1667129473.9004443
0,"[0, 0, 0, 0, 1]",S,7,35,0.0,"[46362624, 601149440, 30109696, 70565888, 0, 57196544, 0]","[1000, 1000, 1000]",node,"[1.21, 0.46, 0.0, 0.0, 0.0]",0.5620262139870494,,,,,,,,,pid,20.183176040649414,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '-e', "" const net = require('net'); process.stdin.pause(); const client = net.createConnection({ host: '127.0.0.1', port: 44211 }, () => { client.pipe(process.stdout); process.stdin.pipe(client); }); client.on('close', function (hadError) { console.error(hadError ? 'Remote close with error' : 'Remote close'); process.exit(hadError ? 1 : 0); }); client.on('error', function (err) { process.stderr.write(err && (err.stack || err.message) || String(err)); });""]",aman,1:1667129473.9004443
0,"[823296, 0, 823296, 0, 1]",S,13,77,0.0,"[45371392, 721338368, 32509952, 70565888, 0, 104222720, 0]","[1000, 1000, 1000]",node,"[0.81, 0.33, 0.0, 0.0, 0.0]",0.5500101044557423,,,,,,,,,pid,20.183176040649414,"['/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/node', '/home/aman/.vscode-server/bin/d045a5eda657f4d7b676dedbfa7aab8207f8a075/out/bootstrap-fork', '--type=fileWatcher']",aman,1:1667129473.9004443
